0,1,2,3,4,5,6
-0.6295944647745442,-1.7944776197370849,1.016813792768424,1.6131594827425337,0.025135225268228322,1.0513278301474325,30.690341233109486
0.5021223357229322,0.9529359626955609,-0.7401076940415338,1.79702602543526,0.7697313030165235,-0.26308033793102203,143.6251532058758
1.9827471129215548,-0.4360802817394385,-1.9776589893751966,1.526481343686554,1.975904621150023,-0.5768812236542367,129.95593641383556
-0.1431048730443204,-2.4662850842615214,2.006175278854222,-0.041789353653746,-1.064135376004184,0.5320789346972917,-142.0114627729121
-0.15488094644548386,-2.047034870264305,-1.303154055960671,0.6047572521369001,-1.3578333737952215,0.5154930050707458,-212.58888062981868
-0.01648000619750196,1.4792613346454455,-0.5571603939556455,-0.4432190194143801,-0.23422588506575207,-0.2050093786087052,29.813941434444757
-0.26792532462364904,1.0797084575583904,0.45846554802364986,-0.0959650708568425,-0.4349745067860052,0.904014620404307,85.35069379577847
0.1930324680080292,-0.5693520392485546,-0.07396496933480742,1.1800634393301572,-0.439802289477376,1.1560593069514407,42.64633357741203
0.37428083476413093,0.7358760426522127,-0.013935595310712237,1.100599890134634,-0.5142475618661271,-1.0333068932921234,-18.666937517904785
1.0436492976567442,-0.84064963043527,0.011655366452934062,0.4661246400158268,-1.2587488317492967,0.5606956104995625,-72.34312810351435
0.2353909222719152,-0.9085036023534955,0.5829512781977088,0.6895184746437206,-0.2893263546046058,-0.6547962012274557,-68.00935380673948
-0.8823589669228379,1.9253657037185685,-0.505476289410624,1.5954064694770893,1.1083686726923925,-0.3369625790998803,195.29477918248023
-1.4029834626257136,1.5025463312407488,0.731507952777766,0.6832764972189829,-1.61754001228686,-0.018442510793880172,-32.708002076448324
0.4448222728366758,-1.6600035897955219,-0.3275300226230694,-0.027306664297806836,-0.7895020677921525,-1.668972329960743,-258.0576203070203
0.29318656335208265,0.6800527002323844,-3.172667220579765,-0.8691649937832947,-0.7852628816253286,-0.2862422848132207,-147.85585498445235
-0.5272016883562441,-1.8417179548071174,-0.03352206210992878,0.9113159116304658,-1.3183028234641858,-1.2160767065518476,-265.01100770727504
1.0369455071264992,0.5012901179321502,1.245282771566997,-0.010925966946117728,-0.11363955619228308,1.1182977192364796,146.15397733572303
-1.3659985699124897,-0.7514656298541379,-1.5692657278883526,0.30336919054872175,0.6747795064216217,-0.5390129860256633,-83.20619891450188
0.3664928262283451,-0.23648492990005215,1.167917519709448,-0.6821554906281598,-0.6383131100048437,0.00422127553274829,-41.85765413095976
0.12204826321792454,1.1793102102152235,0.653408014403372,2.2074055972423614,-1.0788527358053583,-0.6522155812724275,30.064243807641496
-0.8235161644927645,-0.23506597025152676,-1.2647464296766109,-0.3576675738374796,0.12151578845271122,-0.6183878501006657,-105.15552321657748
0.9880545400746081,0.09979758455441903,-0.8517892164962356,0.10085578301348413,0.027843103465130456,-1.5714849047985269,-85.0224223305366
-0.6584110519680513,0.4744940357913232,0.4878551896719153,-0.9308626130367137,1.422658793586454,0.5289807584998506,146.5342512819692
0.6046484791700181,-0.06180980977491005,-0.7102535059763634,0.3535626620759484,1.2025958097142413,-0.536349743457501,64.75834692540869
-0.17135565947488454,1.0560098820964383,0.8490004132839911,-0.6073286002508138,0.9164091882443878,-0.3382016023161723,113.70400725937672
-0.11755242493012837,1.1671859854489326,3.355954779444302,-1.559131242559118,-0.056200361642949476,-1.0229316704502724,46.892252817961904
1.7602229694749512,-0.6182035863841219,0.11347332871629587,-0.23934895600379294,-0.6880267336461313,0.16800241643230704,-43.798315755690446
1.556102463514437,-1.6626811697711892,0.7607163518568892,-0.284490423329873,-1.2997738000786119,0.8817199771912155,-93.78934312425775
0.3465959344569789,0.8991973243550019,-1.4793609350768948,1.3011342061686135,-0.37121209561146723,2.1504874796448146,153.9737167132234
0.652557270992274,0.7567387407001585,0.07228562091813331,-1.1749587016639604,-0.7294107145849237,0.21458315367796205,-17.61106059749736
1.466538781042079,0.27154608197866,0.2265322035008149,0.9297185282547806,-1.5806671821550462,-0.9647074584806812,-94.42094803968585
0.6741656805502281,0.8102796391778734,-0.3980121189980254,-1.8394120174471915,-1.8040301926308475,-0.5432373439158719,-181.03599264225147
-0.10183550793777849,-0.39268646316746286,0.5493630620467205,-1.1409642258349482,0.4690920493811404,0.48232525448917407,24.637855763599486
0.8068152489179228,-0.36907216808605037,-0.3818759046632298,0.5666443355981813,-1.6471010266474373,0.6046731998769181,-91.95728484138002
1.7589464229195018,-0.19116904983505023,1.1522756352366206,1.0170806543107214,1.0521504904596501,0.0934293562562553,180.5853814250122
